Date,Category,Amount,Payment Method,Vendor/Location,Month,Day of Week,Transaction Count,Cumulative Monthly Spend,Transaction Type,Seasonality Indicator,Historical Spend
2024-06-19 11:53:01.755563,Miscellaneous,138.31,Debit Card,Store B,6,Wednesday,2,1139.72,Miscellaneous,Regular,124.02
2024-06-20 11:53:01.755563,Groceries,39.58,Credit Card,Store E,6,Thursday,3,875.86,Groceries,Regular,160.06
2024-06-20 11:53:01.755563,Groceries,30.88,Cash,Store A,6,Thursday,3,906.74,Groceries,Regular,39.58
2024-06-20 11:53:01.755563,Groceries,59.07,Debit Card,Store E,6,Thursday,3,965.81,Groceries,Regular,30.88
2024-06-20 11:53:01.755563,Utilities,27.65,Mobile Payment,Store E,6,Thursday,1,1684.23,Utilities,Regular,100.34
2024-06-20 11:53:01.755563,Miscellaneous,183.53,Debit Card,Store C,6,Thursday,1,1323.25,Miscellaneous,Regular,138.31
2024-06-21 11:53:01.755563,Groceries,190.21,Cash,Store E,6,Friday,1,1156.02,Groceries,Regular,59.07
2024-06-21 11:53:01.755563,Entertainment,77.73,Cash,Store E,6,Friday,1,868.52,Entertainment,Regular,141.02
2024-06-22 11:53:01.755563,Dining,184.35,Debit Card,Store C,6,Saturday,2,1035.57,Takeout,Regular,87.86
2024-06-22 11:53:01.755563,Miscellaneous,171.18,Debit Card,Store A,6,Saturday,1,1494.43,Miscellaneous,Regular,183.53
2024-06-22 11:53:01.755563,Dining,38.98,Mobile Payment,Store D,6,Saturday,2,1074.55,Takeout,Regular,184.35
2024-06-22 11:53:01.755563,Groceries,128.45,Credit Card,Store B,6,Saturday,1,1284.47,Groceries,Regular,190.21
2024-06-23 11:53:01.755563,Miscellaneous,70.02,Mobile Payment,Store C,6,Sunday,1,1564.45,Miscellaneous,Regular,171.18
2024-06-23 11:53:01.755563,Utilities,80.15,Cash,Store D,6,Sunday,1,1764.38,Utilities,Regular,27.65
2024-06-23 11:53:01.755563,Entertainment,33.07,Cash,Store D,6,Sunday,2,901.59,Entertainment,Regular,77.73
2024-06-23 11:53:01.755563,Entertainment,76.86,Mobile Payment,Store E,6,Sunday,2,978.45,Entertainment,Regular,33.07
2024-06-23 11:53:01.755563,Groceries,49.98,Credit Card,Store D,6,Sunday,1,1334.45,Groceries,Regular,128.45
2024-06-24 11:53:01.755563,Transportation,157.44,Credit Card,Store D,6,Monday,1,1352.53,Transportation,Regular,182.23
2024-06-24 11:53:01.755563,Entertainment,106.07,Cash,Store C,6,Monday,1,1084.52,Entertainment,Regular,76.86
2024-06-24 11:53:01.755563,Groceries,97.82,Credit Card,Store E,6,Monday,1,1432.27,Groceries,Regular,49.98
2024-06-25 11:53:01.755563,Miscellaneous,48.56,Debit Card,Store D,6,Tuesday,1,1613.01,Miscellaneous,Regular,70.02
2024-06-25 11:53:01.755563,Transportation,18.53,Debit Card,Store D,6,Tuesday,2,1371.06,Transportation,Regular,157.44
2024-06-25 11:53:01.755563,Dining,76.17,Debit Card,Store A,6,Tuesday,1,1150.72,Takeout,Regular,38.98
2024-06-25 11:53:01.755563,Utilities,110.01,Cash,Store B,6,Tuesday,1,1874.39,Utilities,Regular,80.15
2024-06-25 11:53:01.755563,Transportation,103.9,Debit Card,Store B,6,Tuesday,2,1474.96,Transportation,Regular,18.53
2024-06-26 11:53:01.755563,Utilities,168.16,Credit Card,Store B,6,Wednesday,1,2042.55,Utilities,Regular,110.01
2024-06-26 11:53:01.755563,Transportation,159.93,Cash,Store C,6,Wednesday,1,1634.89,Transportation,Regular,103.9
2024-06-26 11:53:01.755563,Entertainment,149.19,Cash,Store E,6,Wednesday,1,1233.71,Entertainment,Regular,106.07
2024-06-26 11:53:01.755563,Groceries,85.2,Debit Card,Store E,6,Wednesday,2,1517.47,Groceries,Regular,97.82
2024-06-26 11:53:01.755563,Groceries,46.63,Mobile Payment,Store E,6,Wednesday,2,1564.1,Groceries,Regular,85.2
2024-06-27 11:53:01.755563,Transportation,90.91,Debit Card,Store D,6,Thursday,2,1725.8,Transportation,Regular,159.93
2024-06-27 11:53:01.755563,Utilities,112.87,Mobile Payment,Store B,6,Thursday,1,2155.42,Utilities,Regular,168.16
2024-06-27 11:53:01.755563,Miscellaneous,143.09,Mobile Payment,Store A,6,Thursday,1,1756.1,Miscellaneous,Regular,48.56
2024-06-27 11:53:01.755563,Transportation,17.47,Debit Card,Store D,6,Thursday,2,1743.27,Transportation,Regular,90.91
2024-06-28 11:53:01.755563,Entertainment,87.54,Credit Card,Store C,6,Friday,1,1321.25,Entertainment,Regular,149.19
2024-06-29 11:53:01.755563,Entertainment,156.58,Debit Card,Store C,6,Saturday,1,1477.83,Entertainment,Regular,87.54
2024-06-29 11:53:01.755563,Groceries,162.42,Debit Card,Store D,6,Saturday,1,1726.52,Groceries,Regular,46.63
2024-06-29 11:53:01.755563,Miscellaneous,46.06,Debit Card,Store E,6,Saturday,2,1802.16,Miscellaneous,Regular,143.09
2024-06-29 11:53:01.755563,Miscellaneous,179.43,Debit Card,Store A,6,Saturday,2,1981.5900000000001,Miscellaneous,Regular,46.06
2024-06-30 11:53:01.755563,Dining,155.97,Cash,Store D,6,Sunday,1,1306.69,Takeout,Regular,76.17
2024-06-30 11:53:01.755563,Entertainment,31.42,Mobile Payment,Store D,6,Sunday,1,1509.25,Entertainment,Regular,156.58
2024-06-30 11:53:01.755563,Transportation,69.63,Credit Card,Store B,6,Sunday,1,1812.9,Transportation,Regular,17.47
2024-06-30 11:53:01.755563,Miscellaneous,196.52,Mobile Payment,Store D,6,Sunday,1,2178.11,Miscellaneous,Regular,179.43
2024-07-01 11:53:01.755563,Utilities,17.23,Cash,Store A,7,Monday,3,17.23,Utilities,Regular,112.87
2024-07-01 11:53:01.755563,Utilities,165.61,Cash,Store C,7,Monday,3,182.84,Utilities,Regular,17.23
2024-07-01 11:53:01.755563,Groceries,175.72,Cash,Store D,7,Monday,1,175.72,Groceries,Regular,162.42
2024-07-01 11:53:01.755563,Utilities,197.83,Mobile Payment,Store A,7,Monday,3,380.67,Utilities,Regular,165.61
2024-07-02 11:53:01.755563,Groceries,126.66,Debit Card,Store A,7,Tuesday,2,302.38,Groceries,Regular,175.72
2024-07-02 11:53:01.755563,Groceries,117.85,Mobile Payment,Store B,7,Tuesday,2,420.23,Groceries,Regular,126.66
2024-07-02 11:53:01.755563,Miscellaneous,80.91,Cash,Store D,7,Tuesday,1,80.91,Miscellaneous,Regular,196.52
2024-07-02 11:53:01.755563,Entertainment,199.46,Mobile Payment,Store B,7,Tuesday,1,199.46,Entertainment,Regular,31.42
2024-07-03 11:53:01.755563,Utilities,37.26,Credit Card,Store D,7,Wednesday,1,417.93,Utilities,Regular,197.83
2024-07-03 11:53:01.755563,Dining,180.51,Mobile Payment,Store D,7,Wednesday,1,180.51,Takeout,Regular,155.97
2024-07-04 11:53:01.755563,Miscellaneous,187.25,Debit Card,Store B,7,Thursday,1,268.15999999999997,Miscellaneous,Regular,80.91
2024-07-05 11:53:01.755563,Utilities,48.12,Debit Card,Store D,7,Friday,2,466.05,Utilities,Regular,37.26
2024-07-05 11:53:01.755563,Miscellaneous,12.32,Mobile Payment,Store B,7,Friday,1,280.48,Miscellaneous,Regular,187.25
2024-07-05 11:53:01.755563,Groceries,24.93,Mobile Payment,Store B,7,Friday,1,445.15999999999997,Groceries,Regular,117.85
2024-07-05 11:53:01.755563,Entertainment,64.17,Cash,Store D,7,Friday,1,263.63,Entertainment,Regular,199.46
2024-07-05 11:53:01.755563,Utilities,40.59,Debit Card,Store B,7,Friday,2,506.64,Utilities,Regular,48.12
2024-07-06 11:53:01.755563,Entertainment,50.16,Credit Card,Store C,7,Saturday,1,313.79,Entertainment,Regular,64.17
2024-07-07 11:53:01.755563,Miscellaneous,120.4,Credit Card,Store E,7,Sunday,2,400.88,Miscellaneous,Regular,12.32
2024-07-07 11:53:01.755563,Utilities,176.54,Debit Card,Store B,7,Sunday,1,683.1800000000001,Utilities,Regular,40.59
2024-07-07 11:53:01.755563,Miscellaneous,140.02,Credit Card,Store A,7,Sunday,2,540.9,Miscellaneous,Regular,120.4
2024-07-08 11:53:01.755563,Entertainment,175.22,Cash,Store A,7,Monday,1,489.01,Entertainment,Regular,50.16
2024-07-08 11:53:01.755563,Dining,100.83,Mobile Payment,Store B,7,Monday,2,281.34,Takeout,Regular,180.51
2024-07-08 11:53:01.755563,Miscellaneous,188.1,Debit Card,Store E,7,Monday,1,729.0,Miscellaneous,Regular,140.02
2024-07-08 11:53:01.755563,Dining,122.9,Credit Card,Store D,7,Monday,2,404.24,Takeout,Regular,100.83
2024-07-09 11:53:01.755563,Miscellaneous,14.97,Debit Card,Store D,7,Tuesday,2,743.97,Miscellaneous,Regular,188.1
2024-07-09 11:53:01.755563,Dining,151.94,Debit Card,Store D,7,Tuesday,1,556.1800000000001,Takeout,Regular,122.9
2024-07-09 11:53:01.755563,Miscellaneous,21.78,Cash,Store D,7,Tuesday,2,765.75,Miscellaneous,Regular,14.97
2024-07-10 11:53:01.755563,Miscellaneous,38.36,Debit Card,Store D,7,Wednesday,2,804.11,Miscellaneous,Regular,21.78
2024-07-10 11:53:01.755563,Miscellaneous,191.01,Cash,Store B,7,Wednesday,2,995.12,Miscellaneous,Regular,38.36
2024-07-10 11:53:01.755563,Utilities,9.08,Credit Card,Store C,7,Wednesday,1,692.26,Utilities,Regular,176.54
2024-07-11 11:53:01.755563,Groceries,99.19,Debit Card,Store D,7,Thursday,1,544.35,Groceries,Regular,24.93
2024-07-12 11:53:01.755563,Miscellaneous,115.45,Mobile Payment,Store A,7,Friday,1,1110.57,Miscellaneous,Regular,191.01
2024-07-12 11:53:01.755563,Transportation,186.61,Debit Card,Store E,7,Friday,2,186.61,Transportation,Regular,69.63
2024-07-12 11:53:01.755563,Groceries,52.02,Cash,Store D,7,Friday,1,596.37,Groceries,Regular,99.19
2024-07-12 11:53:01.755563,Utilities,189.93,Cash,Store D,7,Friday,1,882.19,Utilities,Regular,9.08
2024-07-12 11:53:01.755563,Transportation,72.69,Debit Card,Store E,7,Friday,2,259.3,Transportation,Regular,186.61
2024-07-13 11:53:01.755563,Dining,169.36,Cash,Store B,7,Saturday,3,725.54,Takeout,Regular,151.94
2024-07-13 11:53:01.755563,Dining,130.54,Cash,Store D,7,Saturday,3,856.08,Takeout,Regular,169.36
2024-07-13 11:53:01.755563,Dining,143.75,Credit Card,Store C,7,Saturday,3,999.83,Takeout,Regular,130.54
2024-07-13 11:53:01.755563,Groceries,88.32,Debit Card,Store B,7,Saturday,1,684.69,Groceries,Regular,52.02
2024-07-13 11:53:01.755563,Miscellaneous,189.23,Credit Card,Store C,7,Saturday,1,1299.8,Miscellaneous,Regular,115.45
2024-07-14 11:53:01.755563,Groceries,76.61,Cash,Store B,7,Sunday,2,761.3,Groceries,Regular,88.32
2024-07-14 11:53:01.755563,Utilities,56.74,Debit Card,Store D,7,Sunday,1,938.9300000000001,Utilities,Regular,189.93
2024-07-14 11:53:01.755563,Groceries,165.79,Mobile Payment,Store E,7,Sunday,2,927.0899999999999,Groceries,Regular,76.61
2024-07-14 11:53:01.755563,Miscellaneous,129.03,Debit Card,Store D,7,Sunday,1,1428.83,Miscellaneous,Regular,189.23
2024-07-15 11:53:01.755563,Miscellaneous,139.03,Debit Card,Store E,7,Monday,1,1567.8600000000001,Miscellaneous,Regular,129.03
2024-07-15 11:53:01.755563,Transportation,89.95,Credit Card,Store B,7,Monday,1,349.25,Transportation,Regular,72.69
2024-07-15 11:53:01.755563,Groceries,179.71,Credit Card,Store D,7,Monday,1,1106.8,Groceries,Regular,165.79
2024-07-15 11:53:01.755563,Entertainment,16.77,Cash,Store D,7,Monday,2,505.78,Entertainment,Regular,175.22
2024-07-15 11:53:01.755563,Entertainment,97.96,Credit Card,Store A,7,Monday,2,603.74,Entertainment,Regular,16.77
2024-07-16 11:53:01.755563,Groceries,126.79,Mobile Payment,Store A,7,Tuesday,1,1233.59,Groceries,Regular,179.71
2024-07-16 11:53:01.755563,Entertainment,117.53,Cash,Store E,7,Tuesday,1,721.27,Entertainment,Regular,97.96
2024-07-16 11:53:01.755563,Dining,50.11,Credit Card,Store D,7,Tuesday,1,1049.94,Takeout,Regular,143.75
2024-07-17 11:53:01.755563,Utilities,95.58,Cash,Store C,7,Wednesday,2,1034.51,Utilities,Regular,56.74
2024-07-17 11:53:01.755563,Utilities,76.59,Mobile Payment,Store D,7,Wednesday,2,1111.1,Utilities,Regular,95.58
2024-07-17 11:53:01.755563,Groceries,75.92,Credit Card,Store C,7,Wednesday,1,1309.51,Groceries,Regular,126.79
2024-07-17 11:53:01.755563,Miscellaneous,129.33,Credit Card,Store E,7,Wednesday,1,1697.19,Miscellaneous,Regular,139.03
2024-07-18 11:53:01.755563,Groceries,133.03,Mobile Payment,Store A,7,Thursday,1,1442.54,Groceries,Regular,75.92
2024-07-18 11:53:01.755563,Dining,130.92,Debit Card,Store E,7,Thursday,2,1180.8600000000001,Takeout,Regular,50.11
2024-07-18 11:53:01.755563,Utilities,198.22,Mobile Payment,Store D,7,Thursday,1,1309.32,Utilities,Regular,76.59
2024-07-18 11:53:01.755563,Dining,154.63,Mobile Payment,Store B,7,Thursday,2,1335.49,Takeout,Regular,130.92
2024-07-18 11:53:01.755563,Transportation,41.78,Debit Card,Store B,7,Thursday,1,391.03000000000003,Transportation,Regular,89.95
2024-07-19 11:53:01.755563,Dining,192.49,Credit Card,Store D,7,Friday,1,1527.98,Takeout,Regular,154.63
2024-07-19 11:53:01.755563,Entertainment,104.01,Debit Card,Store C,7,Friday,1,825.28,Entertainment,Regular,117.53
2024-07-19 11:53:01.755563,Transportation,48.96,Cash,Store E,7,Friday,1,439.99,Transportation,Regular,41.78
2024-07-19 11:53:01.755563,Groceries,190.67,Cash,Store D,7,Friday,1,1633.21,Groceries,Regular,133.03
2024-07-20 11:53:01.755563,Groceries,154.96,Mobile Payment,Store C,7,Saturday,1,1788.17,Groceries,Regular,190.67
2024-07-21 11:53:01.755563,Miscellaneous,32.08,Cash,Store D,7,Sunday,1,1729.27,Miscellaneous,Regular,129.33
2024-07-21 11:53:01.755563,Entertainment,16.87,Mobile Payment,Store B,7,Sunday,1,842.15,Entertainment,Regular,104.01
2024-07-22 11:53:01.755563,Entertainment,61.08,Mobile Payment,Store D,7,Monday,2,903.23,Entertainment,Regular,16.87
2024-07-22 11:53:01.755563,Entertainment,116.11,Mobile Payment,Store E,7,Monday,2,1019.34,Entertainment,Regular,61.08
2024-07-22 11:53:01.755563,Transportation,158.15,Debit Card,Store C,7,Monday,1,598.14,Transportation,Regular,48.96
2024-07-23 11:53:01.755563,Miscellaneous,21.54,Mobile Payment,Store C,7,Tuesday,1,1750.81,Miscellaneous,Regular,32.08
2024-07-23 11:53:01.755563,Utilities,62.36,Debit Card,Store B,7,Tuesday,1,1371.68,Utilities,Regular,198.22
2024-07-24 11:53:01.755563,Groceries,105.88,Credit Card,Store D,7,Wednesday,1,1894.05,Groceries,Regular,154.96
2024-07-24 11:53:01.755563,Miscellaneous,96.73,Debit Card,Store D,7,Wednesday,1,1847.54,Miscellaneous,Regular,21.54
2024-07-24 11:53:01.755563,Entertainment,186.45,Debit Card,Store C,7,Wednesday,1,1205.79,Entertainment,Regular,116.11
2024-07-25 11:53:01.755563,Utilities,94.09,Credit Card,Store D,7,Thursday,1,1465.77,Utilities,Regular,62.36
2024-07-25 11:53:01.755563,Miscellaneous,186.52,Cash,Store E,7,Thursday,2,2034.06,Miscellaneous,Regular,96.73
2024-07-25 11:53:01.755563,Miscellaneous,101.17,Debit Card,Store C,7,Thursday,2,2135.23,Miscellaneous,Regular,186.52
2024-07-25 11:53:01.755563,Entertainment,92.42,Credit Card,Store D,7,Thursday,2,1298.21,Entertainment,Regular,186.45
2024-07-25 11:53:01.755563,Entertainment,10.57,Cash,Store B,7,Thursday,2,1308.78,Entertainment,Regular,92.42
2024-07-26 11:53:01.755563,Miscellaneous,120.72,Cash,Store B,7,Friday,1,2255.95,Miscellaneous,Regular,101.17
2024-07-27 11:53:01.755563,Groceries,45.39,Cash,Store A,7,Saturday,1,1939.44,Groceries,Regular,105.88
2024-07-27 11:53:01.755563,Entertainment,41.78,Mobile Payment,Store C,7,Saturday,1,1350.56,Entertainment,Regular,10.57
2024-07-27 11:53:01.755563,Utilities,94.09,Mobile Payment,Store A,7,Saturday,2,1559.8600000000001,Utilities,Regular,94.09
2024-07-27 11:53:01.755563,Utilities,63.96,Credit Card,Store C,7,Saturday,2,1623.82,Utilities,Regular,94.09
2024-07-28 11:53:01.755563,Utilities,63.19,Debit Card,Store D,7,Sunday,2,1687.01,Utilities,Regular,63.96
2024-07-28 11:53:01.755563,Groceries,61.88,Debit Card,Store E,7,Sunday,1,2001.32,Groceries,Regular,45.39
2024-07-28 11:53:01.755563,Utilities,114.57,Cash,Store B,7,Sunday,2,1801.58,Utilities,Regular,63.19
2024-07-28 11:53:01.755563,Miscellaneous,20.19,Cash,Store B,7,Sunday,1,2276.14,Miscellaneous,Regular,120.72
2024-07-28 11:53:01.755563,Dining,171.17,Mobile Payment,Store D,7,Sunday,1,1699.15,Takeout,Regular,192.49
2024-07-29 11:53:01.755563,Utilities,30.58,Debit Card,Store A,7,Monday,2,1832.16,Utilities,Regular,114.57
2024-07-29 11:53:01.755563,Utilities,14.21,Credit Card,Store C,7,Monday,2,1846.3700000000001,Utilities,Regular,30.58
2024-07-30 11:53:01.755563,Groceries,120.65,Debit Card,Store C,7,Tuesday,1,2121.97,Groceries,Regular,61.88
2024-07-30 11:53:01.755563,Entertainment,172.14,Mobile Payment,Store E,7,Tuesday,1,1522.7,Entertainment,Regular,41.78
2024-07-30 11:53:01.755563,Miscellaneous,160.3,Mobile Payment,Store C,7,Tuesday,1,2436.44,Miscellaneous,Regular,20.19
2024-07-31 11:53:01.755563,Entertainment,86.84,Cash,Store A,7,Wednesday,1,1609.54,Entertainment,Regular,172.14
2024-07-31 11:53:01.755563,Utilities,156.65,Debit Card,Store D,7,Wednesday,1,2003.02,Utilities,Regular,14.21
2024-08-01 11:53:01.755563,Entertainment,50.05,Debit Card,Store B,8,Thursday,1,50.05,Entertainment,Regular,86.84
2024-08-01 11:53:01.755563,Miscellaneous,114.6,Debit Card,Store C,8,Thursday,1,114.6,Miscellaneous,Regular,160.3
2024-08-01 11:53:01.755563,Transportation,156.22,Mobile Payment,Store A,8,Thursday,1,156.22,Transportation,Regular,158.15
2024-08-02 11:53:01.755563,Dining,189.01,Credit Card,Store C,8,Friday,2,189.01,Takeout,Regular,171.17
2024-08-02 11:53:01.755563,Dining,79.54,Credit Card,Store E,8,Friday,2,268.55,Takeout,Regular,189.01
2024-08-02 11:53:01.755563,Groceries,70.2,Credit Card,Store E,8,Friday,1,70.2,Groceries,Regular,120.65
2024-08-03 11:53:01.755563,Entertainment,92.08,Debit Card,Store E,8,Saturday,1,142.13,Entertainment,Regular,50.05
2024-08-03 11:53:01.755563,Transportation,132.88,Credit Card,Store E,8,Saturday,1,289.1,Transportation,Regular,156.22
2024-08-04 11:53:01.755563,Miscellaneous,177.53,Debit Card,Store E,8,Sunday,1,292.13,Miscellaneous,Regular,114.6
2024-08-04 11:53:01.755563,Utilities,46.16,Mobile Payment,Store B,8,Sunday,1,46.16,Utilities,Regular,156.65
2024-08-04 11:53:01.755563,Entertainment,125.38,Mobile Payment,Store B,8,Sunday,2,267.51,Entertainment,Regular,92.08
2024-08-04 11:53:01.755563,Entertainment,137.55,Credit Card,Store A,8,Sunday,2,405.06,Entertainment,Regular,125.38
2024-08-05 11:53:01.755563,Dining,113.59,Credit Card,Store E,8,Monday,1,382.14,Takeout,Regular,79.54
2024-08-05 11:53:01.755563,Groceries,63.06,Cash,Store E,8,Monday,1,133.26,Groceries,Regular,70.2
2024-08-05 11:53:01.755563,Miscellaneous,21.22,Credit Card,Store C,8,Monday,1,313.35,Miscellaneous,Regular,177.53
2024-08-06 11:53:01.755563,Entertainment,102.85,Cash,Store C,8,Tuesday,2,507.90999999999997,Entertainment,Regular,137.55
2024-08-06 11:53:01.755563,Entertainment,19.23,Cash,Store A,8,Tuesday,2,527.14,Entertainment,Regular,102.85
2024-08-06 11:53:01.755563,Groceries,122.68,Debit Card,Store E,8,Tuesday,1,255.94,Groceries,Regular,63.06
2024-08-06 11:53:01.755563,Dining,86.37,Credit Card,Store B,8,Tuesday,1,468.51,Takeout,Regular,113.59
2024-08-07 11:53:01.755563,Miscellaneous,53.48,Cash,Store B,8,Wednesday,1,366.83,Miscellaneous,Regular,21.22
2024-08-07 11:53:01.755563,Entertainment,158.51,Debit Card,Store B,8,Wednesday,1,685.65,Entertainment,Regular,19.23
2024-08-08 11:53:01.755563,Entertainment,15.68,Cash,Store E,8,Thursday,1,701.3299999999999,Entertainment,Regular,158.51
2024-08-09 11:53:01.755563,Groceries,96.77,Cash,Store C,8,Friday,1,352.71000000000004,Groceries,Regular,122.68
2024-08-09 11:53:01.755563,Utilities,136.02,Cash,Store E,8,Friday,1,182.18,Utilities,Regular,46.16
2024-08-10 11:53:01.755563,Groceries,139.35,Cash,Store A,8,Saturday,1,492.06,Groceries,Regular,96.77
2024-08-10 11:53:01.755563,Transportation,78.08,Mobile Payment,Store B,8,Saturday,1,367.18,Transportation,Regular,132.88
2024-08-11 11:53:01.755563,Groceries,93.28,Mobile Payment,Store E,8,Sunday,1,585.34,Groceries,Regular,139.35
2024-08-11 11:53:01.755563,Utilities,46.87,Debit Card,Store D,8,Sunday,1,229.05,Utilities,Regular,136.02
2024-08-12 11:53:01.755563,Groceries,63.99,Mobile Payment,Store C,8,Monday,2,649.33,Groceries,Regular,93.28
2024-08-12 11:53:01.755563,Transportation,168.16,Mobile Payment,Store E,8,Monday,2,535.3399999999999,Transportation,Regular,78.08
2024-08-12 11:53:01.755563,Groceries,101.33,Mobile Payment,Store E,8,Monday,2,750.66,Groceries,Regular,63.99
2024-08-12 11:53:01.755563,Utilities,192.95,Credit Card,Store C,8,Monday,1,422.0,Utilities,Regular,46.87
2024-08-12 11:53:01.755563,Transportation,197.08,Debit Card,Store E,8,Monday,2,732.42,Transportation,Regular,168.16
2024-08-13 11:53:01.755563,Groceries,11.98,Credit Card,Store D,8,Tuesday,2,762.64,Groceries,Regular,101.33
2024-08-13 11:53:01.755563,Groceries,42.31,Debit Card,Store B,8,Tuesday,2,804.95,Groceries,Regular,11.98
2024-08-14 11:53:01.755563,Utilities,42.8,Mobile Payment,Store D,8,Wednesday,1,464.8,Utilities,Regular,192.95
2024-08-14 11:53:01.755563,Entertainment,46.01,Mobile Payment,Store D,8,Wednesday,1,747.3399999999999,Entertainment,Regular,15.68
2024-08-15 11:53:01.755563,Entertainment,176.7,Cash,Store E,8,Thursday,1,924.04,Entertainment,Regular,46.01
2024-08-16 11:53:01.755563,Miscellaneous,78.19,Credit Card,Store E,8,Friday,2,445.02,Miscellaneous,Regular,53.48
2024-08-16 11:53:01.755563,Miscellaneous,123.12,Cash,Store A,8,Friday,2,568.14,Miscellaneous,Regular,78.19
2024-08-17 11:53:01.755563,Utilities,62.66,Mobile Payment,Store B,8,Saturday,1,527.46,Utilities,Regular,42.8
2024-08-17 11:53:01.755563,Entertainment,183.25,Mobile Payment,Store B,8,Saturday,1,1107.29,Entertainment,Regular,176.7
2024-08-18 11:53:01.755563,Dining,37.84,Debit Card,Store B,8,Sunday,1,506.35,Takeout,Regular,86.37
2024-08-18 11:53:01.755563,Entertainment,93.72,Credit Card,Store D,8,Sunday,1,1201.01,Entertainment,Regular,183.25
2024-08-18 11:53:01.755563,Miscellaneous,131.64,Mobile Payment,Store C,8,Sunday,1,699.78,Miscellaneous,Regular,123.12
2024-08-18 11:53:01.755563,Transportation,100.8,Debit Card,Store E,8,Sunday,1,833.22,Transportation,Regular,197.08
2024-08-19 11:53:01.755563,Dining,77.78,Mobile Payment,Store A,8,Monday,1,584.13,Takeout,Regular,37.84
2024-08-19 11:53:01.755563,Miscellaneous,159.75,Mobile Payment,Store C,8,Monday,1,859.53,Miscellaneous,Regular,131.64
2024-08-19 11:53:01.755563,Entertainment,60.16,Cash,Store B,8,Monday,1,1261.17,Entertainment,Regular,93.72
2024-08-19 11:53:01.755563,Utilities,92.19,Cash,Store B,8,Monday,1,619.65,Utilities,Regular,62.66
2024-08-20 11:53:01.755563,Dining,59.28,Credit Card,Store A,8,Tuesday,3,643.41,Takeout,Regular,77.78
2024-08-20 11:53:01.755563,Dining,14.84,Credit Card,Store C,8,Tuesday,3,658.25,Takeout,Regular,59.28
2024-08-20 11:53:01.755563,Entertainment,108.62,Debit Card,Store E,8,Tuesday,2,1369.79,Entertainment,Regular,60.16
2024-08-20 11:53:01.755563,Entertainment,142.86,Mobile Payment,Store B,8,Tuesday,2,1512.65,Entertainment,Regular,108.62
2024-08-20 11:53:01.755563,Dining,120.52,Debit Card,Store B,8,Tuesday,3,778.77,Takeout,Regular,14.84
2024-08-21 11:53:01.755563,Groceries,89.4,Mobile Payment,Store C,8,Wednesday,1,894.35,Groceries,Regular,42.31
2024-08-22 11:53:01.755563,Miscellaneous,174.24,Credit Card,Store D,8,Thursday,1,1033.77,Miscellaneous,Regular,159.75
2024-08-22 11:53:01.755563,Groceries,6.95,Credit Card,Store C,8,Thursday,1,901.3,Groceries,Regular,89.4
2024-08-22 11:53:01.755563,Transportation,34.52,Debit Card,Store D,8,Thursday,1,867.74,Transportation,Regular,100.8
2024-08-22 11:53:01.755563,Dining,69.46,Credit Card,Store E,8,Thursday,1,848.23,Takeout,Regular,120.52
2024-08-23 11:53:01.755563,Groceries,130.01,Mobile Payment,Store B,8,Friday,1,1031.31,Groceries,Regular,6.95
2024-08-23 11:53:01.755563,Dining,152.49,Debit Card,Store D,8,Friday,1,1000.72,Takeout,Regular,69.46
2024-08-24 11:53:01.755563,Groceries,102.9,Credit Card,Store B,8,Saturday,2,1134.21,Groceries,Regular,130.01
2024-08-24 11:53:01.755563,Groceries,150.85,Credit Card,Store E,8,Saturday,2,1285.06,Groceries,Regular,102.9
2024-08-24 11:53:01.755563,Transportation,27.97,Credit Card,Store D,8,Saturday,1,895.71,Transportation,Regular,34.52
2024-08-24 11:53:01.755563,Miscellaneous,83.76,Mobile Payment,Store A,8,Saturday,1,1117.53,Miscellaneous,Regular,174.24
2024-08-24 11:53:01.755563,Utilities,158.0,Credit Card,Store B,8,Saturday,1,777.65,Utilities,Regular,92.19
2024-08-25 11:53:01.755563,Groceries,43.43,Debit Card,Store A,8,Sunday,1,1328.49,Groceries,Regular,150.85
2024-08-25 11:53:01.755563,Transportation,125.01,Cash,Store C,8,Sunday,1,1020.72,Transportation,Regular,27.97
2024-08-25 11:53:01.755563,Dining,88.05,Debit Card,Store E,8,Sunday,2,1088.77,Takeout,Regular,152.49
2024-08-25 11:53:01.755563,Dining,183.81,Cash,Store D,8,Sunday,2,1272.58,Takeout,Regular,88.05
2024-08-25 11:53:01.755563,Utilities,148.12,Debit Card,Store A,8,Sunday,1,925.77,Utilities,Regular,158.0
2024-08-26 11:53:01.755563,Miscellaneous,192.66,Cash,Store E,8,Monday,1,1310.19,Miscellaneous,Regular,83.76
2024-08-26 11:53:01.755563,Groceries,85.22,Debit Card,Store D,8,Monday,1,1413.71,Groceries,Regular,43.43
2024-08-26 11:53:01.755563,Entertainment,131.0,Credit Card,Store C,8,Monday,1,1643.65,Entertainment,Regular,142.86
2024-08-27 11:53:01.755563,Groceries,85.01,Cash,Store E,8,Tuesday,1,1498.72,Groceries,Regular,85.22
2024-08-27 11:53:01.755563,Entertainment,116.24,Credit Card,Store C,8,Tuesday,1,1759.8899999999999,Entertainment,Regular,131.0
2024-08-27 11:53:01.755563,Transportation,192.29,Debit Card,Store D,8,Tuesday,1,1213.01,Transportation,Regular,125.01
